town,price,year
avon-by-the-sea,1215000.0,2018.0
avon-by-the-sea,515000.0,2018.0
avon-by-the-sea,1600000.0,2019.0
avon-by-the-sea,3000000.0,2020.0
avon-by-the-sea,2450000.0,2020.0
avon-by-the-sea,525000.0,2018.0
avon-by-the-sea,900000.0,2019.0
avon-by-the-sea,950000.0,2019.0
avon-by-the-sea,699999.0,2019.0
avon-by-the-sea,2500000.0,2019.0
avon-by-the-sea,1400000.0,2019.0
avon-by-the-sea,1990000.0,2019.0
avon-by-the-sea,2500000.0,2019.0
avon-by-the-sea,1650000.0,2019.0
avon-by-the-sea,820000.0,2019.0
avon-by-the-sea,835000.0,2019.0
avon-by-the-sea,1900000.0,2019.0
avon-by-the-sea,2200000.0,nan
avon-by-the-sea,570000.0,2020.0
avon-by-the-sea,2825000.0,2019.0
avon-by-the-sea,635500.0,2020.0
avon-by-the-sea,999999.0,2020.0
avon-by-the-sea,1500000.0,2019.0
avon-by-the-sea,2350000.0,2020.0
avon-by-the-sea,1500000.0,nan
avon-by-the-sea,1300000.0,2020.0
avon-by-the-sea,600000.0,2020.0
avon-by-the-sea,3080000.0,2020.0
avon-by-the-sea,2500000.0,2020.0
avon-by-the-sea,1675000.0,2020.0
avon-by-the-sea,575000.0,2021.0
avon-by-the-sea,555000.0,2021.0
avon-by-the-sea,650000.0,2021.0
avon-by-the-sea,960009.0,nan
avon-by-the-sea,1025000.0,nan
avon-by-the-sea,1670000.0,2021.0
avon-by-the-sea,2725000.0,2021.0
avon-by-the-sea,1720000.0,2021.0
avon-by-the-sea,2820000.0,2021.0
avon-by-the-sea,980000.0,2021.0
avon-by-the-sea,4500000.0,2023.0
avon-by-the-sea,630000.0,2021.0
avon-by-the-sea,3299000.0,nan
avon-by-the-sea,999000.0,2021.0
avon-by-the-sea,1009999.0,2021.0
avon-by-the-sea,1420000.0,2021.0
avon-by-the-sea,1400000.0,2021.0
avon-by-the-sea,1420000.0,2021.0
avon-by-the-sea,1690000.0,2022.0
avon-by-the-sea,925000.0,2021.0
avon-by-the-sea,999000.0,2022.0
avon-by-the-sea,1950000.0,2021.0
avon-by-the-sea,1225000.0,2021.0
avon-by-the-sea,3030000.0,2022.0
avon-by-the-sea,640000.0,2021.0
avon-by-the-sea,1750000.0,2020.0
avon-by-the-sea,3400000.0,nan
avon-by-the-sea,999999.0,2022.0
avon-by-the-sea,675000.0,2022.0
avon-by-the-sea,889000.0,2022.0
avon-by-the-sea,1300000.0,2022.0
avon-by-the-sea,2725000.0,2022.0
avon-by-the-sea,3000000.0,2022.0
avon-by-the-sea,4100000.0,2022.0
avon-by-the-sea,1725000.0,2022.0
avon-by-the-sea,2850000.0,nan
avon-by-the-sea,1280000.0,2022.0
avon-by-the-sea,2290000.0,2022.0
avon-by-the-sea,1466000.0,2022.0
avon-by-the-sea,1395000.0,2022.0
avon-by-the-sea,2300000.0,2022.0
avon-by-the-sea,500000.0,2022.0
avon-by-the-sea,2550000.0,2022.0
avon-by-the-sea,2700000.0,2022.0
avon-by-the-sea,1440000.0,2022.0
avon-by-the-sea,3310000.0,2022.0
avon-by-the-sea,3875000.0,2022.0
avon-by-the-sea,3585000.0,2022.0
avon-by-the-sea,505000.0,2022.0
avon-by-the-sea,1575000.0,2023.0
avon-by-the-sea,3500000.0,2022.0
avon-by-the-sea,3200000.0,2023.0
avon-by-the-sea,1630000.0,2023.0
avon-by-the-sea,1150000.0,2023.0
avon-by-the-sea,1175000.0,2023.0
avon-by-the-sea,3950000.0,2023.0
avon-by-the-sea,600000.0,2023.0
avon-by-the-sea,3450000.0,2023.0
avon-by-the-sea,2550000.0,nan
avon-by-the-sea,1945000.0,2023.0
avon-by-the-sea,500000.0,2023.0
avon-by-the-sea,1280000.0,2024.0
avon-by-the-sea,3200000.0,2023.0
avon-by-the-sea,4510000.0,2024.0
belmar,528500.0,nan
belmar,508450.0,2017.0
belmar,970000.0,nan
belmar,987500.0,2017.0
belmar,895000.0,2017.0
belmar,825000.0,2017.0
belmar,965000.0,nan
belmar,1270000.0,2017.0
belmar,800000.0,2017.0
belmar,515000.0,2017.0
belmar,649000.0,nan
belmar,590000.0,2017.0
belmar,585000.0,nan
belmar,1160000.0,2017.0
belmar,599000.0,2017.0
belmar,616500.0,2017.0
belmar,1610000.0,2018.0
belmar,690000.0,2017.0
belmar,1570000.0,2018.0
belmar,760000.0,2017.0
belmar,1075000.0,nan
belmar,1850000.0,2019.0
belmar,825000.0,2018.0
belmar,2330000.0,2019.0
belmar,510000.0,2017.0
belmar,760000.0,2017.0
belmar,545000.0,2017.0
belmar,775000.0,2018.0
belmar,800000.0,2018.0
belmar,550000.0,2018.0
belmar,1200000.0,2019.0
belmar,710000.0,2017.0
belmar,845000.0,2018.0
belmar,888000.0,2018.0
belmar,986000.0,2014.0
belmar,2635000.0,2014.0
belmar,730000.0,2017.0
belmar,1875000.0,2017.0
belmar,900000.0,nan
belmar,520000.0,2011.0
belmar,818000.0,2011.0
belmar,650000.0,2013.0
belmar,550000.0,nan
belmar,795000.0,2013.0
belmar,560000.0,2008.0
belmar,1150000.0,2007.0
belmar,1800000.0,2008.0
belmar,585000.0,2008.0
belmar,675000.0,2009.0
belmar,863000.0,2008.0
belmar,1650000.0,nan
belmar,649000.0,2020.0
belmar,825000.0,nan
belmar,530000.0,nan
belmar,655000.0,2008.0
belmar,999000.0,2009.0
belmar,650000.0,2010.0
belmar,2150000.0,nan
belmar,900000.0,2009.0
belmar,865000.0,2010.0
belmar,1600000.0,2009.0
belmar,2300000.0,2009.0
belmar,780000.0,2009.0
belmar,1385000.0,nan
belmar,1700000.0,2009.0
belmar,501000.0,nan
belmar,517000.0,2010.0
belmar,600000.0,2009.0
belmar,1998000.0,2009.0
belmar,1450000.0,nan
belmar,840247.0,2010.0
belmar,700000.0,2009.0
belmar,515000.0,2010.0
belmar,875000.0,nan
belmar,600000.0,2009.0
belmar,750000.0,2010.0
belmar,500000.0,2009.0
belmar,917500.0,2010.0
belmar,770000.0,nan
belmar,595000.0,nan
belmar,680000.0,2009.0
belmar,745000.0,2009.0
belmar,1235000.0,2009.0
belmar,505933.0,nan
belmar,500000.0,nan
belmar,540000.0,2010.0
belmar,565000.0,2010.0
belmar,525000.0,2010.0
belmar,965000.0,2010.0
belmar,517185.0,nan
belmar,573197.0,nan
belmar,850000.0,2010.0
belmar,545000.0,211.0
belmar,620000.0,2010.0
belmar,2605000.0,2010.0
belmar,598999.0,nan
belmar,595000.0,2011.0
belmar,569900.0,2010.0
belmar,1400000.0,2016.0
belmar,640000.0,nan
belmar,1220000.0,2011.0
belmar,575000.0,2011.0
belmar,1100000.0,2014.0
belmar,985000.0,2011.0
belmar,1260000.0,2011.0
belmar,1450000.0,2011.0
belmar,660000.0,2011.0
belmar,745000.0,2011.0
belmar,538000.0,2011.0
belmar,750000.0,2011.0
belmar,1450000.0,nan
belmar,1060000.0,2011.0
belmar,600000.0,2011.0
belmar,995000.0,2012.0
belmar,785000.0,2012.0
belmar,725000.0,2012.0
belmar,519000.0,2012.0
belmar,530000.0,2012.0
belmar,525000.0,2012.0
belmar,639000.0,2012.0
belmar,2171500.0,nan
belmar,1177335.0,nan
belmar,1157764.0,nan
belmar,590000.0,2012.0
belmar,970000.0,2012.0
belmar,524000.0,2012.0
belmar,830000.0,2012.0
belmar,975000.0,2012.0
belmar,845000.0,2012.0
belmar,950369.0,nan
belmar,582000.0,2012.0
belmar,957500.0,nan
belmar,900000.0,2012.0
belmar,995000.0,nan
belmar,525000.0,2012.0
belmar,1400000.0,2012.0
belmar,985000.0,2012.0
belmar,794000.0,nan
belmar,820000.0,2012.0
belmar,575000.0,2013.0
belmar,715000.0,nan
belmar,598000.0,2013.0
belmar,746900.0,2012.0
belmar,820000.0,2013.0
belmar,1475000.0,2012.0
belmar,556000.0,2013.0
belmar,575000.0,2012.0
belmar,617000.0,2013.0
belmar,550000.0,2013.0
belmar,605000.0,nan
belmar,500000.0,2013.0
belmar,735000.0,2013.0
belmar,500000.0,2014.0
belmar,1825000.0,2013.0
belmar,1100000.0,nan
belmar,1950000.0,nan
belmar,1813750.0,2013.0
belmar,558000.0,2019.0
belmar,725000.0,2019.0
belmar,1250000.0,2019.0
belmar,2450000.0,2018.0
belmar,635000.0,2019.0
belmar,650000.0,2019.0
belmar,560000.0,2018.0
belmar,595000.0,2019.0
belmar,555000.0,2019.0
belmar,790000.0,2019.0
belmar,600000.0,2019.0
belmar,850000.0,2019.0
belmar,750000.0,2019.0
belmar,1210000.0,2019.0
belmar,1155000.0,2019.0
belmar,850000.0,2019.0
belmar,549900.0,2019.0
belmar,500000.0,2019.0
belmar,542000.0,2020.0
belmar,720000.0,2019.0
belmar,880000.0,2019.0
belmar,835000.0,2019.0
belmar,685000.0,2019.0
belmar,800000.0,2019.0
belmar,730000.0,2019.0
belmar,665000.0,2019.0
belmar,2125000.0,2019.0
belmar,665500.0,2019.0
belmar,633000.0,2019.0
belmar,780000.0,2019.0
belmar,549000.0,nan
belmar,1696800.0,2019.0
belmar,659900.0,2019.0
belmar,1800000.0,nan
belmar,855000.0,2013.0
belmar,1250000.0,2013.0
belmar,620000.0,nan
belmar,750000.0,2013.0
belmar,675000.0,2019.0
belmar,735000.0,2019.0
belmar,1015000.0,2019.0
belmar,1140000.0,2014.0
belmar,850000.0,2013.0
belmar,800000.0,2014.0
belmar,640000.0,2013.0
belmar,850000.0,2014.0
belmar,900000.0,2014.0
belmar,686000.0,2014.0
belmar,905000.0,2012.0
belmar,615000.0,2014.0
belmar,595000.0,nan
belmar,832500.0,13.0
belmar,664000.0,2014.0
belmar,1800000.0,nan
belmar,555000.0,2014.0
belmar,899000.0,nan
belmar,800000.0,nan
belmar,1412500.0,nan
belmar,528500.0,2014.0
belmar,527500.0,2014.0
belmar,1205000.0,2014.0
belmar,540000.0,2014.0
belmar,980000.0,2013.0
belmar,1050000.0,2014.0
belmar,980000.0,2014.0
belmar,765000.0,2014.0
belmar,1140000.0,2014.0
belmar,529000.0,2014.0
belmar,649000.0,nan
belmar,865000.0,2014.0
belmar,2050000.0,2014.0
belmar,645000.0,2014.0
belmar,2250000.0,2014.0
belmar,2000000.0,2014.0
belmar,677000.0,2015.0
belmar,674000.0,2014.0
belmar,595000.0,2014.0
belmar,520000.0,2014.0
belmar,1025000.0,2014.0
belmar,800000.0,2015.0
belmar,750000.0,2014.0
belmar,803600.0,2015.0
belmar,1225000.0,2019.0
belmar,875000.0,2019.0
belmar,559000.0,2015.0
belmar,765000.0,2014.0
belmar,1875000.0,2015.0
belmar,660000.0,2015.0
belmar,999999.0,2015.0
belmar,880000.0,2015.0
belmar,769000.0,2014.0
belmar,514500.0,2015.0
belmar,1250000.0,2015.0
belmar,525000.0,2015.0
belmar,838000.0,2015.0
belmar,830000.0,2015.0
belmar,562000.0,2015.0
belmar,1525000.0,2019.0
belmar,1375000.0,2019.0
belmar,2428500.0,2019.0
belmar,625000.0,2015.0
belmar,1275000.0,2015.0
belmar,1500000.0,nan
belmar,760000.0,2015.0
belmar,515000.0,2015.0
belmar,550000.0,2015.0
belmar,1025000.0,2015.0
belmar,876000.0,2020.0
belmar,850000.0,2016.0
belmar,1425000.0,2016.0
belmar,845000.0,2015.0
belmar,1250000.0,2015.0
belmar,1325000.0,2015.0
belmar,505000.0,2015.0
belmar,649900.0,nan
belmar,1600001.0,nan
belmar,870000.0,nan
belmar,664500.0,nan
belmar,599900.0,nan
belmar,835000.0,2015.0
belmar,1150000.0,2016.0
belmar,540000.0,2015.0
belmar,1830000.0,nan
belmar,1125000.0,2015.0
belmar,525000.0,2017.0
belmar,922500.0,2016.0
belmar,850000.0,2015.0
belmar,698250.0,2016.0
belmar,567500.0,2016.0
belmar,838500.0,2016.0
belmar,820000.0,2016.0
belmar,1420000.0,2017.0
belmar,1807000.0,2017.0
belmar,805000.0,2016.0
belmar,551000.0,2016.0
belmar,1725000.0,2016.0
belmar,560000.0,2016.0
belmar,575000.0,2016.0
belmar,680000.0,2016.0
belmar,567000.0,2016.0
belmar,550000.0,2016.0
belmar,862500.0,2016.0
belmar,1450000.0,2016.0
belmar,750000.0,2016.0
belmar,1050000.0,nan
belmar,549000.0,2016.0
belmar,690000.0,2016.0
belmar,1306000.0,2016.0
belmar,1300000.0,2016.0
belmar,599000.0,2016.0
belmar,1300000.0,2017.0
belmar,745000.0,2019.0
belmar,1050000.0,nan
belmar,541000.0,2016.0
belmar,512500.0,2016.0
belmar,514000.0,2016.0
belmar,799000.0,2016.0
belmar,1475000.0,2019.0
belmar,512000.0,2019.0
belmar,540000.0,2016.0
belmar,614456.26,2016.0
belmar,680000.0,nan
belmar,530000.0,2017.0
belmar,895000.0,nan
belmar,670000.0,2016.0
belmar,525000.0,2017.0
belmar,1700000.0,2017.0
belmar,999900.0,2016.0
belmar,1250000.0,2017.0
belmar,669000.0,2016.0
belmar,529000.0,2016.0
belmar,750000.0,2016.0
belmar,530509.0,2017.0
belmar,855000.0,2017.0
belmar,1900000.0,2017.0
belmar,681000.0,2017.0
belmar,740000.0,2017.0
belmar,775000.0,2017.0
belmar,800000.0,2016.0
belmar,1625000.0,2017.0
belmar,715000.0,2019.0
belmar,700000.0,2017.0
belmar,2460000.0,2020.0
belmar,1050000.0,2017.0
belmar,590000.0,2017.0
belmar,585000.0,2017.0
belmar,570000.0,2017.0
belmar,855000.0,2016.0
belmar,755000.0,2017.0
belmar,1400000.0,2017.0
belmar,700000.0,2017.0
belmar,575000.0,2016.0
belmar,1100018.0,2017.0
belmar,620000.0,2017.0
belmar,937500.0,2017.0
belmar,875000.0,2017.0
belmar,799000.0,2017.0
belmar,2347500.0,2017.0
belmar,635000.0,2017.0
belmar,838800.0,2017.0
belmar,1029000.0,2017.0
belmar,905000.0,2017.0
belmar,530000.0,2017.0
belmar,610000.0,2019.0
belmar,746300.0,2019.0
belmar,540000.0,2019.0
belmar,959000.0,2019.0
belmar,675000.0,2019.0
belmar,890000.0,2020.0
belmar,669000.0,2019.0
belmar,950000.0,2019.0
belmar,785000.0,2018.0
belmar,770000.0,2018.0
belmar,517500.0,2017.0
belmar,2265000.0,2019.0
belmar,860000.0,2018.0
belmar,1355000.0,2018.0
belmar,1325005.0,2018.0
belmar,699950.0,2018.0
belmar,605000.0,2018.0
belmar,3200000.0,2023.0
belmar,927500.0,2018.0
belmar,535000.0,2018.0
belmar,1150000.0,2018.0
belmar,2410000.0,nan
belmar,925000.0,2018.0
belmar,1750000.0,2019.0
belmar,686000.0,2018.0
belmar,695000.0,2018.0
belmar,575900.0,2018.0
belmar,685000.0,2018.0
belmar,642250.0,2018.0
belmar,1738000.0,2018.0
belmar,515000.0,2018.0
belmar,600000.0,2018.0
belmar,875000.0,2018.0
belmar,815000.0,nan
belmar,820000.0,nan
belmar,950000.0,2018.0
belmar,765000.0,nan
belmar,1775000.0,2018.0
belmar,625000.0,2018.0
belmar,1527500.0,2019.0
belmar,930000.0,2018.0
belmar,917500.0,2018.0
belmar,775000.0,2019.0
belmar,1550000.0,2018.0
belmar,664000.0,2018.0
belmar,725000.0,nan
belmar,802500.0,2017.0
belmar,662000.0,2018.0
belmar,520150.0,2018.0
belmar,1350000.0,nan
belmar,1100000.0,2019.0
belmar,570000.0,2019.0
belmar,574900.0,2019.0
belmar,599000.0,2019.0
belmar,2250000.0,2018.0
belmar,1500000.0,2019.0
belmar,560000.0,2019.0
belmar,650000.0,2019.0
belmar,1300500.0,2019.0
belmar,1275000.0,2019.0
belmar,955000.0,2019.0
belmar,660000.0,2019.0
belmar,612500.0,2019.0
belmar,500000.0,2018.0
belmar,698000.0,2019.0
belmar,1058000.0,2018.0
belmar,738000.0,2020.0
belmar,570000.0,2020.0
belmar,2200000.0,2019.0
belmar,565500.0,2020.0
belmar,605000.0,2020.0
belmar,2231000.0,2019.0
belmar,745000.0,2019.0
belmar,650000.0,2019.0
belmar,711000.0,2019.0
belmar,1525000.0,2019.0
belmar,1750000.0,2019.0
belmar,855000.0,2019.0
belmar,1010000.0,2020.0
belmar,2200000.0,2019.0
belmar,690000.0,2019.0
belmar,620000.0,2019.0
belmar,770000.0,2020.0
belmar,1310000.0,2019.0
belmar,945000.0,2019.0
belmar,950000.0,2019.0
belmar,599000.0,2019.0
belmar,785000.0,2019.0
belmar,2425000.0,nan
belmar,932000.0,2019.0
belmar,715000.0,2020.0
belmar,1370000.0,2019.0
belmar,679000.0,2020.0
belmar,749000.0,2020.0
belmar,830000.0,2020.0
belmar,685000.0,2020.0
belmar,1375000.0,2020.0
belmar,1275000.0,2020.0
belmar,1301000.0,2020.0
belmar,600000.0,2019.0
belmar,865000.0,2020.0
belmar,640000.0,2020.0
belmar,1815000.0,2021.0
belmar,2825000.0,2020.0
belmar,1225000.0,2020.0
belmar,1150000.0,2020.0
belmar,922000.0,2021.0
belmar,865000.0,2020.0
belmar,577000.0,2019.0
belmar,636000.0,2020.0
belmar,2200000.0,nan
belmar,610000.0,2020.0
belmar,2197700.0,nan
belmar,785000.0,2020.0
belmar,1550000.0,nan
belmar,715000.0,2021.0
belmar,900515.0,2021.0
belmar,600000.0,2021.0
belmar,2850000.0,nan
belmar,752257.0,2022.0
belmar,2700000.0,2021.0
belmar,1500000.0,2021.0
belmar,940000.0,2021.0
belmar,1750000.0,2021.0
belmar,1350000.0,2021.0
belmar,810000.0,2021.0
belmar,2100000.0,2020.0
belmar,3590000.0,2021.0
belmar,979000.0,2021.0
belmar,735000.0,2021.0
belmar,630000.0,2021.0
belmar,550000.0,2021.0
belmar,1600000.0,2021.0
belmar,1700000.0,2021.0
belmar,1254000.0,2021.0
belmar,900000.0,nan
belmar,999000.0,2021.0
belmar,525000.0,2021.0
belmar,1900000.0,2021.0
belmar,799800.0,2021.0
belmar,875000.0,2021.0
belmar,1150000.0,nan
belmar,650000.0,2022.0
belmar,2275000.0,2021.0
belmar,740000.0,2023.0
belmar,2662500.0,2021.0
belmar,849900.0,2021.0
belmar,885000.0,2021.0
belmar,596500.0,2021.0
belmar,625000.0,2022.0
belmar,800000.0,2022.0
belmar,2250000.0,2021.0
belmar,1875000.0,2021.0
belmar,600000.0,2021.0
belmar,1737500.0,2021.0
belmar,1205000.0,2022.0
belmar,530000.0,2021.0
belmar,520000.0,nan
belmar,875000.0,2022.0
belmar,745000.0,2021.0
belmar,531000.0,2022.0
belmar,585000.0,nan
belmar,1042000.0,2022.0
belmar,1399999.0,2022.0
belmar,900000.0,2022.0
belmar,555000.0,2022.0
belmar,599000.0,2022.0
belmar,1761000.0,nan
belmar,682000.0,2022.0
belmar,2000000.0,nan
belmar,660000.0,2022.0
belmar,2400000.0,nan
belmar,525000.0,2022.0
belmar,2225000.0,2022.0
belmar,1250000.0,2022.0
belmar,750000.0,2022.0
belmar,1249000.0,2022.0
belmar,2499999.0,nan
belmar,1755000.0,2022.0
belmar,969400.0,2022.0
belmar,999999.0,2022.0
belmar,1750000.0,2022.0
belmar,1775000.0,2023.0
belmar,2500000.0,2022.0
belmar,750000.0,2022.0
belmar,745000.0,2022.0
belmar,1675000.0,2022.0
belmar,659900.0,2023.0
belmar,690000.0,2022.0
belmar,1427000.0,2022.0
belmar,1025000.0,2022.0
belmar,585000.0,2022.0
belmar,1359000.0,nan
belmar,2915000.0,2023.0
belmar,2675000.0,2022.0
belmar,987500.0,2022.0
belmar,1210000.0,2023.0
belmar,1550000.0,2023.0
belmar,1370000.0,2023.0
belmar,1500000.0,2023.0
belmar,1750000.0,2022.0
belmar,978000.0,2023.0
belmar,2378713.35,nan
belmar,563500.0,2023.0
belmar,1650000.0,2022.0
belmar,1600000.0,2022.0
belmar,2900000.0,2022.0
belmar,885000.0,2023.0
belmar,1391000.0,2023.0
belmar,601000.0,2023.0
belmar,1700000.0,2023.0
belmar,999999.0,2023.0
belmar,1350000.0,2023.0
belmar,1842750.0,2023.0
belmar,2196000.0,2023.0
belmar,612000.0,2023.0
belmar,925000.0,2023.0
belmar,1550000.0,2023.0
belmar,1100000.0,2023.0
belmar,599000.0,2023.0
belmar,653000.0,2023.0
belmar,1262500.0,2023.0
belmar,2500000.0,2023.0
belmar,2050000.0,2023.0
belmar,700000.0,2023.0
belmar,754500.0,2023.0
belmar,1824000.0,nan
belmar,1065750.0,2023.0
belmar,1315000.0,2023.0
belmar,523000.0,2023.0
belmar,2845000.0,2023.0
belmar,1550000.0,nan
belmar,540000.0,2023.0
belmar,990000.0,nan
belmar,5695000.0,2023.0
belmar,1250000.0,2022.0
belmar,805000.0,2023.0
belmar,2700000.0,2023.0
belmar,700000.0,nan
belmar,3650000.0,2024.0
belmar,1175000.0,2023.0
belmar,599000.0,2024.0
belmar,1299999.0,nan
belmar,3100000.0,nan
belmar,2950000.0,2023.0
belmar,1275000.0,nan
belmar,2325000.0,2023.0
belmar,850000.0,nan
belmar,1285000.0,2024.0
belmar,2049999.0,2024.0
belmar,2900000.0,nan
belmar,1555000.0,2024.0
belmar,1899999.0,nan
belmar,521000.0,2024.0
belmar,665000.0,2024.0
belmar,500000.0,2024.0
belmar,2120000.0,2024.0
keyport,323000.0,2017.0
keyport,308500.0,2017.0
keansburg,325000.0,2017.0
keyport,380000.0,2017.0
keyport,310000.0,nan
keyport,350000.0,2017.0
keyport,370000.0,2019.0
keansburg,335000.0,2022.0
keyport,312000.0,2017.0
keyport,562000.0,2018.0
keyport,307000.0,2017.0
keyport,333000.0,2017.0
keyport,389000.0,2017.0
keyport,305000.0,2018.0
keyport,350000.0,2018.0
keyport,352000.0,2018.0
keyport,332000.0,2017.0
keyport,330000.0,2017.0
keansburg,324900.0,2018.0
keyport,313000.0,2018.0
keansburg,425000.0,2020.0
keansburg,340000.0,nan
keyport,320000.0,2021.0
keyport,415000.0,nan
keyport,349000.0,2009.0
keyport,396000.0,2009.0
keyport,320000.0,2009.0
keyport,400000.0,2009.0
keyport,437000.0,2009.0
keyport,320000.0,2009.0
keyport,307000.0,2017.0
keyport,318750.0,2009.0
keansburg,400000.0,2023.0
keyport,310000.0,2012.0
keyport,330000.0,2010.0
keyport,355000.0,2010.0
keyport,335000.0,2011.0
keyport,300000.0,2011.0
keansburg,380000.0,nan
keyport,340000.0,2011.0
keyport,320000.0,2011.0
keyport,327000.0,2011.0
keyport,355000.0,2012.0
keyport,315000.0,2012.0
keyport,325000.0,2012.0
keyport,320000.0,2012.0
keyport,310000.0,2012.0
keyport,310000.0,2012.0
keyport,315000.0,2012.0
keyport,435000.0,2012.0
keyport,350000.0,2013.0
keyport,300000.0,2012.0
keyport,450000.0,2013.0
keyport,365000.0,2013.0
keyport,390000.0,nan
keyport,365000.0,2013.0
keansburg,355000.0,nan
keyport,488000.0,2019.0
keansburg,315000.0,2019.0
keyport,500000.0,2019.0
keansburg,320000.0,nan
keansburg,329900.0,2019.0
keyport,370000.0,2019.0
keyport,465000.0,2019.0
keyport,380000.0,2019.0
keyport,380000.0,2019.0
keyport,395000.0,2023.0
keansburg,310000.0,2019.0
keansburg,320000.0,2019.0
keyport,525000.0,2019.0
keyport,357500.0,2019.0
keyport,420000.0,2019.0
keansburg,320000.0,2019.0
keansburg,340000.0,2019.0
keansburg,339000.0,2019.0
keyport,378000.0,2020.0
keyport,500000.0,2019.0
keyport,410000.0,nan
keyport,375000.0,2019.0
keansburg,335000.0,2019.0
keansburg,330000.0,2019.0
keyport,470000.0,2019.0
keansburg,375000.0,nan
keansburg,320000.0,2019.0
keyport,400000.0,2019.0
keyport,329000.0,2019.0
keansburg,345000.0,nan
keyport,499500.0,2019.0
keyport,425000.0,2019.0
keyport,301000.0,2019.0
keansburg,300000.0,2019.0
keansburg,345000.0,2019.0
keansburg,355000.0,2019.0
keyport,550000.0,2019.0
keansburg,325000.0,2019.0
keyport,354900.0,2019.0
keansburg,570000.0,2019.0
keyport,317500.0,2014.0
keyport,355000.0,2015.0
keyport,330000.0,2014.0
keyport,335000.0,2014.0
keyport,352400.0,2019.0
keyport,362000.0,2014.0
keyport,320000.0,2014.0
keyport,335000.0,2014.0
keansburg,335000.0,2014.0
keyport,327000.0,2015.0
keyport,310000.0,2015.0
keansburg,360000.0,2019.0
keansburg,364200.0,2019.0
keyport,305000.0,2015.0
keyport,305000.0,2015.0
keansburg,350000.0,2019.0
keyport,373500.0,2015.0
keansburg,390000.0,2023.0
keyport,338000.0,2015.0
keansburg,515000.0,2023.0
keyport,367500.0,2015.0
keyport,375000.0,nan
keansburg,315000.0,2015.0
keyport,362000.0,2015.0
keyport,300000.0,2015.0
keyport,540000.0,2015.0
keyport,319900.0,2015.0
keyport,372000.0,nan
keyport,349900.0,2015.0
keyport,325000.0,2015.0
keyport,315000.0,2015.0
keyport,310000.0,2016.0
keyport,406000.0,nan
keyport,305000.0,2016.0
keansburg,310000.0,2015.0
keyport,309000.0,2016.0
keansburg,372500.0,2020.0
keyport,397000.0,2016.0
keyport,341250.0,2016.0
keyport,345000.0,2016.0
keyport,380000.0,2016.0
keyport,305000.0,2016.0
keansburg,349000.0,2018.0
keyport,314000.0,2019.0
keyport,375000.0,2019.0
keyport,315000.0,2016.0
keyport,336000.0,2016.0
keyport,370000.0,2019.0
keyport,343000.0,2016.0
keyport,336000.0,2016.0
keyport,399900.0,2019.0
keansburg,410000.0,2019.0
keyport,525000.0,2019.0
keyport,389000.0,2016.0
keyport,312000.0,2017.0
keyport,328000.0,2017.0
keansburg,340000.0,nan
keyport,310500.0,2017.0
keyport,340000.0,2017.0
keyport,350000.0,2017.0
keyport,307000.0,2019.0
keyport,320000.0,2019.0
keyport,321000.0,2017.0
keyport,310000.0,2017.0
keansburg,309000.0,2017.0
keansburg,310000.0,2017.0
keyport,348000.0,2017.0
keyport,339900.0,2017.0
keansburg,380000.0,2017.0
keyport,345000.0,2020.0
keyport,325000.0,2017.0
keyport,349900.0,2017.0
keyport,420000.0,2017.0
keyport,318000.0,2017.0
keyport,372500.0,2017.0
keyport,340000.0,2017.0
keyport,325000.0,2017.0
keyport,354000.0,2017.0
keyport,385000.0,2017.0
keyport,315000.0,2017.0
keansburg,300000.0,2017.0
keansburg,318000.0,nan
keansburg,600000.0,2019.0
keyport,441500.0,2019.0
keyport,386000.0,2019.0
keyport,309000.0,2019.0
keyport,305000.0,2019.0
keyport,350000.0,2019.0
keyport,455000.0,2019.0
keansburg,302500.0,2018.0
keyport,322000.0,2018.0
keyport,364000.0,2018.0
keansburg,399900.0,2018.0
keyport,339000.0,2018.0
keyport,417000.0,2018.0
keyport,330000.0,2018.0
keansburg,310000.0,2018.0
keyport,320000.0,2018.0
keyport,374500.0,2018.0
keansburg,337000.0,2018.0
keansburg,300000.0,2018.0
keansburg,346500.0,2018.0
keyport,323000.0,2018.0
keyport,310000.0,2018.0
keansburg,383000.0,nan
keyport,335000.0,2018.0
keyport,325000.0,2018.0
keyport,369000.0,2018.0
keyport,310000.0,2018.0
keyport,335000.0,2018.0
keansburg,320000.0,2018.0
keansburg,355000.0,2018.0
keyport,340000.0,2018.0
keyport,345000.0,2018.0
keansburg,345000.0,nan
keyport,307500.0,2018.0
keyport,350000.0,2018.0
keyport,380000.0,2018.0
keansburg,325000.0,2018.0
keansburg,310000.0,2018.0
keyport,303000.0,2018.0
keyport,319000.0,2018.0
keansburg,305000.0,nan
keyport,402400.0,2019.0
keyport,500000.0,2021.0
keansburg,335000.0,2018.0
keyport,302500.0,2018.0
keyport,360000.0,2018.0
keansburg,315000.0,2018.0
keyport,324000.0,2018.0
keyport,327500.0,2018.0
keyport,327000.0,2018.0
keansburg,335000.0,2018.0
keyport,349900.0,2018.0
keyport,317000.0,2018.0
keyport,335000.0,2019.0
keansburg,360000.0,nan
keyport,375000.0,2019.0
keyport,405000.0,2019.0
keansburg,353000.0,nan
keansburg,305000.0,2019.0
keyport,325550.0,2019.0
keansburg,405000.0,2019.0
